starting,,,
20406572,20.406572,11882,
20407370,20.40737,11887,
20427165,20.427165,11885,
20446952,20.446952,11886,
20466736,20.466736,11883,11884.6
20486512,20.486512,11884,11885
20506450,20.50645,11883,11884.2
20526228,20.526228,11888,11884.8
20546004,20.546004,11885,11884.6
20565782,20.565782,11887,11885.4
20585561,20.585561,11883,11885.2
20605495,20.605495,11883,11885.2
20625275,20.625275,11886,11884.8
20645053,20.645053,11886,11885
20664828,20.664828,11883,11884.2
20684607,20.684607,11884,11884.4
20704544,20.704544,11886,11885
20724320,20.72432,11884,11884.6
20744099,20.744099,11884,11884.2
20763874,20.763874,11884,11884.4
20783652,20.783652,11883,11884.2
20803591,20.803591,11883,11883.6
20823366,20.823366,11889,11884.6
20843145,20.843145,11886,11885
20862924,20.862924,11885,11885.2
20882699,20.882699,11884,11885.4
20902637,20.902637,11884,11885.6
20922416,20.922416,11885,11884.8
20942190,20.94219,11885,11884.6
20961968,20.961968,11884,11884.4
20981745,20.981745,11884,11884.4
21001681,21.001681,11885,11884.6
21021461,21.021461,11887,11885
21041236,21.041236,11885,11885
21061014,21.061014,11883,11884.8
21080794,21.080794,11884,11884.8
21100727,21.100727,11885,11884.8
21120506,21.120506,11885,11884.4
21140286,21.140286,11884,11884.2
21160060,21.16006,11883,11884.2
21179839,21.179839,11883,11884
21199777,21.199777,11884,11883.8
21219552,21.219552,11886,11884
21239331,21.239331,11886,11884.4
21259108,21.259108,11888,11885.4
21278885,21.278885,11884,11885.6
21298823,21.298823,11887,11886.2
21318599,21.318599,11886,11886.2
21338377,21.338377,11884,11885.8
21358157,21.358157,11883,11884.8
21377932,21.377932,11885,11885
21397869,21.397869,11882,11884
21417647,21.417647,11886,11884
21437424,21.437424,11888,11884.8
21457201,21.457201,11885,11885.2
21476978,21.476978,11884,11885
21496915,21.496915,11887,11886
21516694,21.516694,11885,11885.8
21536471,21.536471,11883,11884.8
21556248,21.556248,11885,11884.8
21576027,21.576027,11883,11884.6
21595962,21.595962,11886,11884.4
21615740,21.61574,11887,11884.8
21635519,21.635519,11883,11884.8
21655295,21.655295,11886,11885
21675072,21.675072,11882,11884.8
21695010,21.69501,11884,11884.4
21714786,21.714786,11889,11884.8
21734564,21.734564,11883,11884.8
21754341,21.754341,11887,11885
21774118,21.774118,11883,11885.2
21794055,21.794055,11886,11885.6
21813831,21.813831,11885,11884.8
21833610,21.83361,11886,11885.4
21853388,21.853388,11885,11885
21873163,21.873163,11884,11885.2
21893101,21.893101,11883,11884.6
21912880,21.91288,11885,11884.6
21932655,21.932655,11885,11884.4
21952434,21.952434,11885,11884.4
21972213,21.972213,11882,11884
21992148,21.992148,11883,11884
22011926,22.011926,11887,11884.4
22031703,22.031703,11885,11884.4
22051480,22.05148,11885,11884.4
22071258,22.071258,11884,11884.8
22091194,22.091194,11887,11885.6
22110971,22.110971,11888,11885.8
22130751,22.130751,11887,11886.2
22150525,22.150525,11882,11885.6
22170305,22.170305,11884,11885.6
22190243,22.190243,11886,11885.4
22210018,22.210018,11886,11885
22229797,22.229797,11885,11884.6
22249575,22.249575,11884,11885
22269350,22.26935,11883,11884.8
22289288,22.289288,11885,11884.6
22309065,22.309065,11887,11884.8
22328841,22.328841,11885,11884.8
22348621,22.348621,11884,11884.8
22368395,22.368395,11886,11885.4
22388333,22.388333,11883,11885
22408113,22.408113,11886,11884.8
22427887,22.427887,11886,11885
22447665,22.447665,11883,11884.8
22467445,22.467445,11885,11884.6
22487379,22.487379,11885,11885
22507159,22.507159,11885,11884.8
22526936,22.526936,11882,11884
22546712,22.546712,11881,11883.6
22566490,22.56649,11884,11883.4
22586426,22.586426,11884,11883.2
22606203,22.606203,11885,11883.2
22625982,22.625982,11886,11884
22645757,22.645757,11885,11884.8
22665695,22.665695,11884,11884.8
22685475,22.685475,11886,11885.2
22705249,22.705249,11885,11885.2
22725028,22.725028,11885,11885
22744806,22.744806,11883,11884.6
22764742,22.764742,11884,11884.6
22784520,22.78452,11886,11884.6
22804298,22.804298,11883,11884.2
22824074,22.824074,11886,11884.4
22843853,22.843853,11883,11884.4
22863630,22.86363,11883,11884.2
22883567,22.883567,11885,11884
22903346,22.903346,11886,11884.6
22923122,22.923122,11885,11884.4
22942899,22.942899,11886,11885
22962678,22.962678,11885,11885.4
22982614,22.982614,11883,11885
23002391,23.002391,11886,11885
23022169,23.022169,11885,11885
23041945,23.041945,11883,11884.4
23061723,23.061723,11884,11884.2
23081659,23.081659,11885,11884.6
23101437,23.101437,11884,11884.2
23121215,23.121215,11886,11884.4
23140991,23.140991,11884,11884.6
23160770,23.16077,11883,11884.4
23180707,23.180707,11884,11884.2
23200483,23.200483,11885,11884.4
23220262,23.220262,11886,11884.4
23240040,23.24004,11886,11884.8
23259815,23.259815,11884,11885
23279753,23.279753,11884,11885
23299531,23.299531,11884,11884.8
23319307,23.319307,11885,11884.6
23339085,23.339085,11884,11884.2
23358862,23.358862,11883,11884
23378799,23.378799,11883,11883.8
23398577,23.398577,11887,11884.4
23418353,23.418353,11885,11884.4
23438131,23.438131,11884,11884.4
23457910,23.45791,11885,11884.8
23477843,23.477843,11886,11885.4
23497623,23.497623,11886,11885.2
23517401,23.517401,11883,11884.8
23537176,23.537176,11884,11884.8
23556956,23.556956,11883,11884.4
23576894,23.576894,11885,11884.2
23596668,23.596668,11885,11884
23616448,23.616448,11885,11884.4
23636225,23.636225,11882,11884
23656001,23.656001,11885,11884.4
23675939,23.675939,11886,11884.6
23695713,23.695713,11885,11884.6
23715492,23.715492,11884,11884.4
23735269,23.735269,11885,11885
23755045,23.755045,11884,11884.8
23774983,23.774983,11887,11885
23794759,23.794759,11889,11885.8
23814537,23.814537,11886,11886.2
23834317,23.834317,11884,11886
23854091,23.854091,11883,11885.8
23874028,23.874028,11884,11885.2
23893807,23.893807,11885,11884.4
23913583,23.913583,11885,11884.2
23933361,23.933361,11885,11884.4
23953139,23.953139,11884,11884.6
23973074,23.973074,11882,11884.2
23992853,23.992853,11887,11884.6
24012630,24.01263,11885,11884.6
24032407,24.032407,11885,11884.6
24052186,24.052186,11883,11884.4
24072122,24.072122,11884,11884.8
24091899,24.091899,11884,11884.2
24111678,24.111678,11885,11884.2
24131454,24.131454,11886,11884.4
24151231,24.151231,11886,11885
24171169,24.171169,11883,11884.8
24190945,24.190945,11887,11885.4
24210723,24.210723,11887,11885.8
24230500,24.2305,11882,11885
24250277,24.250277,11883,11884.4
24270215,24.270215,11884,11884.6
24289990,24.28999,11887,11884.6
24309769,24.309769,11885,11884.2
24329547,24.329547,11884,11884.6
24349323,24.349323,11884,11884.8
24369260,24.36926,11883,11884.6
24389039,24.389039,11888,11884.8
24408814,24.408814,11883,11884.4
24428594,24.428594,11885,11884.6
24448372,24.448372,11883,11884.4
24468307,24.468307,11883,11884.4
24488085,24.488085,11886,11884
24507862,24.507862,11886,11884.6
24527639,24.527639,11884,11884.4
24547418,24.547418,11883,11884.4
24567353,24.567353,11885,11884.8
24587131,24.587131,11888,11885.2
24606910,24.60691,11882,11884.4
24626684,24.626684,11887,11885
24646464,24.646464,11884,11885.2
24666401,24.666401,11883,11884.8
24686176,24.686176,11886,11884.4
24705956,24.705956,11887,11885.4
24725734,24.725734,11887,11885.4
24745509,24.745509,11883,11885.2
24765288,24.765288,11884,11885.4
24785225,24.785225,11883,11884.8
24805001,24.805001,11884,11884.2
24824779,24.824779,11884,11883.6
24844554,24.844554,11884,11883.8
24864332,24.864332,11883,11883.6
24884269,24.884269,11884,11883.8
24904045,24.904045,11887,11884.4
24923824,24.923824,11884,11884.4
24943600,24.9436,11884,11884.4
24963377,24.963377,11881,11884
24983317,24.983317,11883,11883.8
25003091,25.003091,11886,11883.6
25022869,25.022869,11886,11884
25042647,25.042647,11885,11884.2
25062424,25.062424,11886,11885.2
25082361,25.082361,11883,11885.2
25102139,25.102139,11887,11885.4
25121915,25.121915,11885,11885.2
25141694,25.141694,11885,11885.2
25161471,25.161471,11885,11885
25181407,25.181407,11885,11885.4
25201186,25.201186,11887,11885.4
25220962,25.220962,11885,11885.4
25240740,25.24074,11886,11885.6
25260519,25.260519,11882,11885
25280454,25.280454,11885,11885
25300231,25.300231,11888,11885.2
25320010,25.32001,11884,11885
25339786,25.339786,11886,11885
25359564,25.359564,11885,11885.6
25379500,25.3795,11887,11886
25399277,25.399277,11885,11885.4
25419055,25.419055,11885,11885.6
25438831,25.438831,11885,11885.4
25458610,25.45861,11886,11885.6
25478547,25.478547,11884,11885
25498323,25.498323,11886,11885.2
25518101,25.518101,11888,11885.8
25537880,25.53788,11885,11885.8
25557655,25.557655,11886,11885.8
25577594,25.577594,11884,11885.8
25597372,25.597372,11885,11885.6
25617148,25.617148,11885,11885
25636926,25.636926,11884,11884.8
25656703,25.656703,11882,11884
25676480,25.67648,11885,11884.2
25696418,25.696418,11884,11884
25716193,25.716193,11886,11884.2
25735971,25.735971,11887,11884.8
25755750,25.75575,11886,11885.6
25775524,25.775524,11883,11885.2
25795464,25.795464,11885,11885.4
25815242,25.815242,11887,11885.6
25835017,25.835017,11886,11885.4
25854797,25.854797,11882,11884.6
25874575,25.874575,11883,11884.6
25894509,25.894509,11886,11884.8
25914288,25.914288,11883,11884
25934065,25.934065,11885,11883.8
25953841,25.953841,11884,11884.2
25973621,25.973621,11883,11884.2
25993554,25.993554,11886,11884.2
26013333,26.013333,11887,11885
26033113,26.033113,11885,11885
26052887,26.052887,11884,11885
26072665,26.072665,11886,11885.6
26092605,26.092605,11883,11885
26112379,26.112379,11887,11885
26132159,26.132159,11885,11885
26151936,26.151936,11886,11885.4
26171712,26.171712,11882,11884.6
26191650,26.19165,11887,11885.4
26211426,26.211426,11887,11885.4
26231203,26.231203,11885,11885.4
26250982,26.250982,11886,11885.4
26270757,26.270757,11885,11886
26290695,26.290695,11881,11884.8
26310475,26.310475,11887,11884.8
26330249,26.330249,11885,11884.8
26350028,26.350028,11883,11884.2
26369806,26.369806,11884,11884
26389742,26.389742,11883,11884.4
26409520,26.40952,11888,11884.6
26429298,26.429298,11884,11884.4
26449074,26.449074,11885,11884.8
26468853,26.468853,11884,11884.8
26488790,26.48879,11883,11884.8
26508567,26.508567,11884,11884
26528346,26.528346,11886,11884.4
26548122,26.548122,11884,11884.2
26567899,26.567899,11885,11884.4
26587678,26.587678,11885,11884.8
26607614,26.607614,11882,11884.4
26627391,26.627391,11883,11883.8
26647169,26.647169,11887,11884.4
26666945,26.666945,11884,11884.2
26686723,26.686723,11884,11884
26706659,26.706659,11885,11884.6
26726437,26.726437,11884,11884.8
26746215,26.746215,11888,11885
26765991,26.765991,11883,11884.8
26785770,26.78577,11883,11884.6
26805707,26.805707,11884,11884.4
26825483,26.825483,11888,11885.2
26845262,26.845262,11884,11884.4
26865040,26.86504,11884,11884.6
26884815,26.884815,11886,11885.2
26904753,26.904753,11883,11885
26924531,26.924531,11885,11884.4
26944307,26.944307,11885,11884.6
26964085,26.964085,11888,11885.4
26983862,26.983862,11885,11885.2
27003799,27.003799,11883,11885.2
27023577,27.023577,11886,11885.4
27043353,27.043353,11884,11885.2
27063131,27.063131,11887,11885
27082910,27.08291,11885,11885
27102843,27.102843,11887,11885.8
27122623,27.122623,11888,11886.2
27142401,27.142401,11884,11886.2
27162176,27.162176,11885,11885.8
27181956,27.181956,11883,11885.4
27201894,27.201894,11883,11884.6
27221668,27.221668,11886,11884.2
27241448,27.241448,11887,11884.8
27261225,27.261225,11884,11884.6
27281001,27.281001,11883,11884.6
27300939,27.300939,11881,11884.2
27320713,27.320713,11887,11884.4
27340492,27.340492,11885,11884
27360269,27.360269,11887,11884.6
27380045,27.380045,11883,11884.6
27399824,27.399824,11885,11885.4
27419759,27.419759,11884,11884.8
27439537,27.439537,11885,11884.8
27459317,27.459317,11887,11884.8
27479091,27.479091,11884,11885
27498869,27.498869,11883,11884.6
27518807,27.518807,11885,11884.8
27538583,27.538583,11885,11884.8
27558361,27.558361,11884,11884.2
27578139,27.578139,11883,11884
27597915,27.597915,11884,11884.2
27617853,27.617853,11884,11884
27637630,27.63763,11886,11884.2
27657407,27.657407,11886,11884.6
27677186,27.677186,11884,11884.8
27696962,27.696962,11885,11885
27716899,27.716899,11883,11884.8
27736678,27.736678,11886,11884.8
27756454,27.756454,11885,11884.6
27776231,27.776231,11883,11884.4
27796010,27.79601,11885,11884.4
27815945,27.815945,11886,11885
27835723,27.835723,11887,11885.2
27855500,27.8555,11887,11885.6
27875277,27.875277,11883,11885.6
27895055,27.895055,11884,11885.4
27914990,27.91499,11884,11885
27934769,27.934769,11887,11885
27954547,27.954547,11886,11884.8
27974323,27.974323,11885,11885.2
27994101,27.994101,11883,11885
28014039,28.014039,11885,11885.2
28033814,28.033814,11886,11885
28053594,28.053594,11887,11885.2
28073372,28.073372,11885,11885.2
28093148,28.093148,11884,11885.4
28112926,28.112926,11886,11885.6
28132862,28.132862,11885,11885.4
28152639,28.152639,11885,11885
28172418,28.172418,11884,11884.8
28192193,28.192193,11884,11884.8
28211971,28.211971,11883,11884.2
28231910,28.23191,11885,11884.2
28251684,28.251684,11886,11884.4
28271464,28.271464,11885,11884.6
28291242,28.291242,11887,11885.2
28311017,28.311017,11885,11885.6
28330956,28.330956,11884,11885.4
28350734,28.350734,11887,11885.6
28370509,28.370509,11885,11885.6
28390288,28.390288,11885,11885.2
28410065,28.410065,11883,11884.8
28430001,28.430001,11885,11885
28449779,28.449779,11885,11884.6
28469554,28.469554,11886,11884.8
28489332,28.489332,11882,11884.2
28509110,28.50911,11884,11884.4
28529045,28.529045,11887,11884.8
28548824,28.548824,11888,11885.4
28568600,28.5686,11883,11884.8
28588377,28.588377,11884,11885.2
28608157,28.608157,11881,11884.6
28628091,28.628091,11887,11884.6
28647869,28.647869,11886,11884.2
28667647,28.667647,11883,11884.2
28687424,28.687424,11883,11884
28707201,28.707201,11882,11884.2
28727139,28.727139,11885,11883.8
28746915,28.746915,11888,11884.2
28766694,28.766694,11884,11884.4
28786471,28.786471,11884,11884.6
28806248,28.806248,11881,11884.4
28826186,28.826186,11883,11884
28845962,28.845962,11888,11884
28865740,28.86574,11884,11884
28885519,28.885519,11884,11884
28905295,28.905295,11884,11884.6
28925072,28.925072,11883,11884.6
28945010,28.94501,11884,11883.8
28964786,28.964786,11887,11884.4
28984564,28.984564,11885,11884.6
29004341,29.004341,11884,11884.6
29024118,29.024118,11885,11885
29044055,29.044055,11881,11884.4
29063831,29.063831,11887,11884.4
29083610,29.08361,11886,11884.6
29103388,29.103388,11885,11884.8
29123163,29.123163,11885,11884.8
29143101,29.143101,11886,11885.8
29162880,29.16288,11886,11885.6
29182655,29.182655,11885,11885.4
29202434,29.202434,11883,11885
29222213,29.222213,11883,11884.6
29242148,29.242148,11884,11884.2
29261926,29.261926,11887,11884.4
29281703,29.281703,11885,11884.4
29301480,29.30148,11884,11884.6
29321258,29.321258,11883,11884.6
29341194,29.341194,11885,11884.8
29360971,29.360971,11887,11884.8
29380751,29.380751,11884,11884.6
29400525,29.400525,11885,11884.8
29420305,29.420305,11884,11885
29440243,29.440243,11885,11885
29460018,29.460018,11889,11885.4
29479797,29.479797,11886,11885.8
29499575,29.499575,11884,11885.6
29519350,29.51935,11886,11886
29539288,29.539288,11885,11886
29559065,29.559065,11886,11885.4
29578841,29.578841,11884,11885
29598621,29.598621,11884,11885
29618395,29.618395,11884,11884.6
29638333,29.638333,11885,11884.6
29658113,29.658113,11885,11884.4
29677887,29.677887,11887,11885
29697665,29.697665,11887,11885.6
29717445,29.717445,11883,11885.4
29737220,29.73722,11883,11885
29757159,29.757159,11884,11884.8
29776936,29.776936,11889,11885.2
29796712,29.796712,11884,11884.6
29816490,29.81649,11884,11884.8
29836267,29.836267,11883,11884.8
29856204,29.856204,11885,11885
29875982,29.875982,11886,11884.4
29895758,29.895758,11885,11884.6
29915537,29.915537,11882,11884.2
29935316,29.935316,11884,11884.4
29955251,29.955251,11883,11884
29975028,29.975028,11882,11883.2
29994807,29.994807,11881,11882.4
30014583,30.014583,11885,11883
30034361,30.034361,11887,11883.6
30054298,30.054298,11883,11883.6
30074074,30.074074,11885,11884.2
30093853,30.093853,11886,11885.2
30113630,30.11363,11884,11885
30133407,30.133407,11884,11884.4
30153346,30.153346,11884,11884.6
30173122,30.173122,11887,11885
30192899,30.192899,11885,11884.8
30212678,30.212678,11884,11884.8
30232454,30.232454,11885,11885
30252391,30.252391,11884,11885
