216.98,13340,0
216.99,13351,0
217.01,13369,0
217.03,13378,0
217.05,13373,0
217.07,13380,0
217.09,13388,0
217.11,13409,0
217.13,13420,0
217.15,13452,0
217.17,13449,0
217.19,13476,0
217.21,13469,0
217.23,13489,0
217.25,13498,0
217.27,13514,0
217.29,13510,0
217.31,13516,0
217.33,13531,0
217.35,13536,0
217.37,13577,0
217.39,13579,0
217.41,13576,0
217.43,13578,0
217.45,13614,0
217.47,13623,0
217.49,13630,0
217.51,13646,0
217.53,13626,0
217.55,13649,0
217.57,13668,0
217.59,13647,0
217.61,13659,0
217.63,13664,0
217.65,13666,0
217.67,13651,0
217.69,13625,0
217.71,13625,0
217.73,13633,0
217.75,13654,0
217.77,13631,0
217.79,13630,0
217.81,13641,0
217.83,13646,0
217.85,13649,0
217.87,13665,0
217.89,13696,0
217.91,13676,0
217.92,13706,0
217.94,13709,0
217.96,13691,0
217.98,13705,0
218.00,13727,0
218.02,13716,0
218.04,13704,0
218.06,13733,0
218.08,13715,0
218.10,13721,0
218.12,13742,0
218.14,13733,0
218.16,13730,0
218.18,13752,0
218.20,13762,0
218.22,13753,0
218.24,13742,0
218.26,13742,0
218.28,13768,0
218.30,13763,0
218.32,13760,0
218.34,13744,0
218.36,13698,0
218.38,13696,0
218.40,13657,0
218.42,13670,0
218.44,13634,0
218.46,13632,0
218.48,13619,0
218.50,13621,0
218.52,13622,0
218.54,13625,0
218.56,13646,0
218.58,13668,0
218.60,13645,0
218.62,13657,0
218.64,13668,0
218.66,13685,0
218.68,13709,0
218.70,13709,0
218.72,13699,0
218.74,13706,0
218.76,13720,0
218.78,13754,0
218.80,13756,0
218.82,13750,0
218.83,13763,0
218.85,13772,0
218.87,13801,0
218.89,13806,0
218.91,13820,0
218.93,13804,0
218.95,13826,0
218.97,13822,0
218.99,13831,0
219.01,13845,0
219.03,13857,0
219.05,13899,0
219.07,13880,0
219.09,13849,0
219.11,13841,0
219.13,13792,0
219.15,13764,0
219.17,13742,0
219.19,13754,0
219.21,13716,0
219.23,13714,0
219.25,13724,0
219.27,13704,0
219.29,13710,0
219.31,13710,0
219.33,13722,0
219.35,13693,0
219.37,13697,0
219.39,13686,0
219.41,13666,0
219.43,13675,0
219.45,13659,0
219.47,13655,0
219.49,13655,0
219.51,13668,0
219.53,13664,0
219.55,13668,0
219.57,13706,0
219.59,13681,0
219.61,13711,0
219.63,13717,0
219.65,13701,0
219.67,13722,0
219.69,13737,0
219.71,13715,0
219.73,13727,0
219.74,13723,0
219.76,13744,0
219.78,13758,0
219.80,13752,0
219.82,13749,0
219.84,13749,0
219.86,13748,0
219.88,13692,0
219.90,13673,0
219.92,13628,0
219.94,13571,0
219.96,13567,0
219.98,13545,0
220.00,13538,0
220.02,13506,0
220.04,13524,0
220.06,13493,0
220.08,13493,0
220.10,13511,0
220.12,13490,0
220.14,13478,0
220.16,13469,0
220.18,13468,0
220.20,13455,0
220.22,13445,0
220.24,13441,0
220.26,13442,0
220.28,13453,0
220.30,13445,0
220.32,13441,0
220.34,13479,0
220.36,13448,0
220.38,13472,0
220.40,13482,0
220.42,13460,0
220.44,13479,0
220.46,13499,0
220.48,13503,0
220.50,13479,0
220.52,13512,0
220.54,13495,0
220.56,13505,0
220.58,13510,0
220.60,13541,0
220.62,13538,0
220.64,13520,0
220.65,13489,0
220.67,13478,0
220.69,13416,0
220.71,13381,0
220.73,13351,0
220.75,13348,0
220.77,13339,0
220.79,13326,0
220.81,13308,0
220.83,13328,0
220.85,13313,0
220.87,13311,0
220.89,13311,0
220.91,13332,0
220.93,13327,0
220.95,13314,0
220.97,13296,0
220.99,13299,0
221.01,13285,0
221.03,13298,0
221.05,13288,0
221.07,13291,0
221.09,13294,0
221.11,13295,0
221.13,13327,0
221.15,13329,0
221.17,13338,0
221.19,13317,0
221.21,13328,0
221.23,13325,0
221.25,13348,0
221.27,13344,0
221.29,13334,0
221.31,13342,0
221.33,13343,0
221.35,13364,0
221.37,13373,0
221.39,13351,0
221.41,13357,0
221.43,13359,0
221.45,13378,0
221.47,13354,0
221.49,13330,0
221.51,13285,0
221.53,13221,0
221.54,13205,0
221.56,13142,0
221.58,13134,0
221.60,13107,0
221.62,13105,0
221.64,13104,0
221.66,13084,0
221.68,13085,0
221.70,13090,0
221.72,13113,0
221.74,13089,0
221.76,13073,0
221.78,13066,0
221.80,13054,0
221.82,13074,0
221.84,13062,0
221.86,13064,0
221.88,13037,0
221.90,13034,0
221.92,13072,0
221.94,13050,0
221.96,13077,0
221.98,13076,0
222.00,13090,0
222.02,13110,0
222.04,13100,0
222.06,13108,0
222.08,13136,0
222.10,13139,0
222.12,13152,0
222.14,13139,0
222.16,13159,0
222.18,13177,0
222.20,13162,0
222.22,13155,0
222.24,13185,0
222.26,13164,0
222.28,13159,0
222.30,13174,0
222.32,13166,0
222.34,13149,0
222.36,13135,0
222.38,13077,0
222.40,13032,0
222.42,13021,0
222.43,12972,0
222.45,12938,0
222.47,12936,0
222.49,12931,0
222.51,12911,0
222.53,12915,0
222.55,12946,0
222.57,12920,0
222.59,12920,0
222.61,12937,0
222.63,12922,0
222.65,12916,0
222.67,12910,0
222.69,12903,0
222.71,12900,0
222.73,12902,0
222.75,12898,0
222.77,12918,0
222.79,12901,0
222.81,12910,0
222.83,12928,0
222.85,12927,0
222.87,12901,0
222.89,12934,0
222.91,12934,0
222.93,12892,0
222.95,12908,0
222.97,12901,0
222.99,12909,0
223.01,12945,0
223.03,12957,0
223.05,12959,0
223.07,12968,0
223.09,12946,0
223.11,12973,0
223.13,12980,0
223.15,12963,0
223.17,12984,0
223.19,12982,0
223.21,12953,0
223.23,12928,0
223.25,12876,0
223.27,12847,0
223.29,12799,0
223.31,12771,0
223.32,12772,0
223.34,12769,0
223.36,12760,0
223.38,12767,0
223.40,12778,0
223.42,12792,0
223.44,12804,0
223.46,12843,0
223.48,12828,0
223.50,12840,0
223.52,12851,0
223.54,12851,0
223.56,12884,0
223.58,12879,0
223.60,12880,0
223.62,12880,0
223.64,12923,0
223.66,12939,0
223.68,12941,0
223.70,12964,0
223.72,12972,0
223.74,12996,0
223.76,13023,0
223.78,13050,0
223.80,13056,0
223.82,13086,0
223.84,13131,0
223.86,13125,0
223.88,13144,0
223.90,13156,0
223.92,13174,0
223.94,13202,0
223.96,13205,0
223.98,13228,0
224.00,13222,0
224.02,13247,0
224.04,13245,0
224.06,13251,0
224.08,13224,0
224.10,13197,0
224.12,13135,0
224.14,13104,0
224.16,13066,0
224.18,13079,0
224.20,13069,0
224.21,13059,0
224.23,13044,0
224.25,13024,0
224.27,13023,0
224.29,13015,0
224.31,13005,0
224.33,13023,0
224.35,13014,0
224.37,13000,0
224.39,12986,0
224.41,12966,0
224.43,12958,0
224.45,12965,0
224.47,12995,0
224.49,12991,0
224.51,13005,0
224.53,13012,0
224.55,13035,0
224.57,13043,0
224.59,13057,0
224.61,13077,0
224.63,13118,0
224.65,13118,0
224.67,13127,0
224.69,13138,0
224.71,13177,0
224.73,13193,0
224.75,13209,0
224.77,13195,0
224.79,13208,0
224.81,13219,0
224.83,13231,0
224.85,13241,0
224.87,13276,0
224.89,13273,0
224.91,13276,0
224.93,13279,0
224.95,13293,0
224.97,13252,0
224.99,13211,0
225.01,13158,0
225.03,13121,0
225.05,13106,0
225.07,13093,0
225.09,13112,0
225.10,13098,0
225.12,13098,0
225.14,13098,0
225.16,13134,0
225.18,13125,0
225.20,13136,0
225.22,13140,0
225.24,13154,0
225.26,13148,0
225.28,13151,0
225.30,13159,0
225.32,13204,0
225.34,13206,0
225.36,13220,0
225.38,13223,0
225.40,13251,0
225.42,13256,0
225.44,13273,0
225.46,13286,0
225.48,13331,0
225.50,13325,0
225.52,13350,0
225.54,13356,0
225.56,13390,0
225.58,13398,0
225.60,13427,0
225.62,13423,0
225.64,13447,0
225.66,13456,0
225.68,13480,0
225.70,13488,0
225.72,13514,0
225.74,13531,0
225.76,13544,0
225.78,13528,0
225.80,13555,0
225.82,13524,0
225.84,13501,0
225.86,13434,0
225.88,13394,0
225.90,13371,0
225.92,13353,0
225.94,13366,0
225.96,13344,0
225.98,13339,0
225.99,13344,0
226.01,13335,0
226.03,13343,0
226.05,13343,0
226.07,13348,0
226.09,13352,0
226.11,13358,0
226.13,13354,0
226.15,13330,0
226.17,13354,0
226.19,13348,0
226.21,13342,0
226.23,13356,0
226.25,13382,0
226.27,13390,0
226.29,13405,0
226.31,13409,0
226.33,13442,0
226.35,13439,0
226.37,13449,0
226.39,13468,0
226.41,13513,0
226.43,13500,0
226.45,13516,0
226.47,13548,0
226.49,13548,0
226.51,13574,0
226.53,13596,0
226.55,13623,0
226.57,13634,0
226.59,13613,0
226.61,13616,0
226.63,13660,0
226.65,13635,0
226.67,13648,0
226.69,13690,0
226.71,13677,0
226.73,13676,0
226.75,13676,0
226.77,13640,0
226.79,13586,0
226.81,13588,0
226.83,13554,0
226.85,13528,0
226.86,13515,0
226.88,13506,0
226.90,13504,0
226.92,13507,0
226.94,13513,0
226.96,13515,0
226.98,13527,0
227.00,13509,0
227.02,13513,0
227.04,13520,0
227.06,13526,0
227.08,13528,0
227.10,13510,0
227.12,13538,0
227.14,13542,0
227.16,13519,0
227.18,13559,0
227.20,13550,0
227.22,13552,0
227.24,13558,0
227.26,13575,0
227.28,13575,0
227.30,13587,0
227.32,13625,0
227.34,13604,0
227.36,13618,0
227.38,13653,0
227.40,13641,0
227.42,13651,0
227.44,13684,0
227.46,13696,0
227.48,13689,0
227.50,13707,0
227.52,13698,0
227.54,13716,0
227.56,13708,0
227.58,13719,0
227.60,13731,0
227.62,13702,0
227.64,13642,0
227.66,13612,0
227.68,13569,0
227.70,13573,0
227.72,13530,0
227.73,13539,0
227.75,13511,0
227.77,13502,0
227.79,13498,0
227.81,13495,0
227.83,13505,0
227.85,13487,0
227.87,13505,0
227.89,13478,0
227.91,13485,0
227.93,13470,0
227.95,13468,0
227.97,13448,0
227.99,13442,0
228.01,13447,0
228.03,13454,0
228.05,13480,0
228.07,13455,0
228.09,13461,0
228.11,13470,0
228.13,13478,0
228.15,13487,0
228.17,13486,0
228.19,13514,0
228.21,13526,0
228.23,13514,0
228.25,13528,0
228.27,13526,0
228.29,13536,0
228.31,13538,0
228.33,13549,0
228.35,13554,0
228.37,13582,0
228.39,13570,0
228.41,13599,0
228.43,13593,0
228.45,13592,0
228.47,13591,0
228.49,13574,0
228.51,13540,0
228.53,13501,0
228.55,13462,0
228.57,13441,0
228.59,13441,0
228.60,13409,0
228.62,13428,0
228.64,13419,0
228.66,13401,0
228.68,13402,0
228.70,13424,0
228.72,13412,0
228.74,13412,0
228.76,13434,0
228.78,13418,0
228.80,13424,0
228.82,13416,0
228.84,13429,0
228.86,13411,0
228.88,13422,0
228.90,13413,0
228.92,13412,0
228.94,13428,0
228.96,13430,0
228.98,13435,0
229.00,13440,0
229.02,13451,0
229.04,13462,0
229.06,13474,0
229.08,13491,0
229.10,13497,0
229.12,13517,0
229.14,13498,0
229.16,13511,0
229.18,13520,0
229.20,13496,0
229.22,13503,0
229.24,13512,0
229.26,13520,0
229.28,13555,0
229.30,13545,0
229.32,13561,0
229.34,13578,0
229.36,13594,0
229.38,13614,0
229.40,13616,0
229.42,13613,0
229.44,13561,0
229.46,13548,0
229.47,13501,0
229.49,13492,0
229.51,13462,0
229.53,13451,0
229.55,13455,0
229.57,13461,0
229.59,13479,0
229.61,13463,0
229.63,13466,0
229.65,13471,0
229.67,13506,0
229.69,13512,0
229.71,13511,0
229.73,13488,0
229.75,13490,0
229.77,13488,0
229.79,13524,0
229.81,13503,0
229.83,13510,0
229.85,13517,0
229.87,13530,0
229.89,13565,0
229.91,13576,0
229.93,13586,0
229.95,13574,0
229.97,13585,0
229.99,13618,0
230.01,13635,0
230.03,13647,0
230.05,13635,0
230.07,13646,0
230.09,13657,0
230.11,13695,0
230.13,13710,0
230.15,13698,0
230.17,13712,0
230.19,13720,0
230.21,13762,0
230.23,13772,0
230.25,13783,0
230.27,13773,0
230.29,13780,0
230.31,13767,0
230.33,13773,0
230.34,13710,0
230.36,13692,0
230.38,13680,0
230.40,13670,0
230.42,13640,0
230.44,13636,0
230.46,13634,0
230.48,13666,0
230.50,13656,0
230.52,13644,0
230.54,13646,0
230.56,13653,0
230.58,13673,0
230.60,13665,0
230.62,13674,0
230.64,13657,0
230.66,13671,0
230.68,13661,0
230.70,13684,0
230.72,13678,0
230.74,13689,0
230.76,13708,0
230.78,13711,0
230.80,13722,0
230.82,13729,0
230.84,13749,0
230.86,13777,0
230.88,13771,0
230.90,13774,0
230.92,13779,0
230.94,13794,0
230.96,13816,0
230.98,13812,0
231.00,13823,0
231.02,13858,0
231.04,13838,0
231.06,13870,0
231.08,13875,0
231.10,13895,0
231.12,13883,0
231.14,13885,0
231.16,13857,0
231.18,13840,0
231.20,13797,0
231.21,13775,0
231.23,13757,0
231.25,13716,0
231.27,13711,0
231.29,13708,0
231.31,13699,0
231.33,13667,0
231.35,13678,0
231.37,13652,0
231.39,13644,0
231.41,13631,0
231.43,13630,0
231.45,13597,0
231.47,13567,0
231.49,13565,0
231.51,13543,0
231.53,13532,0
231.55,13508,0
231.57,13524,0
231.59,13493,0
231.61,13486,0
231.63,13491,0
231.65,13511,0
231.67,13491,0
231.69,13490,0
231.71,13510,0
231.73,13484,0
231.75,13514,0
231.77,13505,0
231.79,13506,0
231.81,13480,0
231.83,13488,0
231.85,13475,0
231.87,13474,0
231.89,13475,0
231.91,13472,0
231.93,13467,0
231.95,13455,0
231.97,13444,0
231.99,13385,0
232.01,13338,0
232.03,13266,0
232.05,13248,0
232.07,13194,0
232.08,13175,0
232.10,13167,0
232.12,13142,0
232.14,13140,0
232.16,13134,0
232.18,13162,0
232.20,13140,0
232.22,13148,0
232.24,13174,0
232.26,13144,0
232.28,13161,0
232.30,13160,0
232.32,13140,0
232.34,13145,0
232.36,13169,0
232.38,13183,0
232.40,13181,0
232.42,13198,0
232.44,13193,0
232.46,13198,0
232.48,13227,0
232.50,13210,0
232.52,13216,0
232.54,13218,0
232.56,13232,0
232.58,13234,0
232.60,13241,0
232.62,13261,0
232.64,13254,0
232.66,13292,0
232.68,13300,0
232.70,13313,0
232.72,13304,0
232.74,13340,0
232.76,13323,0
232.78,13305,0
232.80,13298,0
232.82,13223,0
232.84,13179,0
232.86,13151,0
232.88,13128,0
232.90,13109,0
232.92,13096,0
232.94,13103,0
232.95,13101,0
232.97,13111,0
232.99,13112,0
233.01,13117,0
233.03,13158,0
233.05,13136,0
233.07,13145,0
233.09,13168,0
233.11,13152,0
233.13,13165,0
233.15,13168,0
233.17,13190,0
233.19,13175,0
233.21,13187,0
233.23,13204,0
233.25,13214,0
233.27,13229,0
233.29,13238,0
233.31,13256,0
233.33,13271,0
233.35,13306,0
233.37,13298,0
233.39,13312,0
233.41,13351,0
233.43,13343,0
233.45,13383,0
233.47,13391,0
233.49,13402,0
233.51,13403,0
233.53,13428,0
233.55,13452,0
233.57,13451,0
233.59,13467,0
233.61,13467,0
233.63,13474,0
233.65,13465,0
233.67,13422,0
233.69,13384,0
233.71,13343,0
233.73,13326,0
233.75,13296,0
233.77,13284,0
233.79,13277,0
233.80,13276,0
233.82,13269,0
233.84,13270,0
233.86,13276,0
233.88,13301,0
233.90,13289,0
233.92,13298,0
233.94,13324,0
233.96,13302,0
233.98,13303,0
234.00,13304,0
234.02,13303,0
234.04,13328,0
234.06,13315,0
234.08,13320,0
234.10,13352,0
234.12,13336,0
234.14,13341,0
234.16,13376,0
234.18,13364,0
234.20,13384,0
234.22,13386,0
234.24,13401,0
234.26,13417,0
234.28,13426,0
234.30,13430,0
234.32,13443,0
234.34,13461,0
234.36,13460,0
234.38,13466,0
234.40,13502,0
234.42,13486,0
234.44,13504,0
234.46,13504,0
234.48,13478,0
234.50,13469,0
234.52,13406,0
234.54,13365,0
234.56,13364,0
234.58,13312,0
234.60,13308,0
234.62,13313,0
234.64,13284,0
234.66,13309,0
234.67,13281,0
234.69,13283,0
234.71,13298,0
234.73,13306,0
234.75,13318,0
234.77,13291,0
234.79,13320,0
234.81,13293,0
234.83,13296,0
234.85,13325,0
234.87,13312,0
234.89,13320,0
234.91,13332,0
234.93,13354,0
234.95,13358,0
234.97,13393,0
234.99,13408,0
235.01,13407,0
235.03,13413,0
235.05,13458,0
235.07,13459,0
235.09,13456,0
235.11,13487,0
235.13,13475,0
235.15,13490,0
235.17,13497,0
235.19,13520,0
235.21,13497,0
235.23,13505,0
235.25,13479,0
235.27,13492,0
235.29,13462,0
235.31,13455,0
235.33,13449,0
235.35,13448,0
235.37,13408,0
235.39,13360,0
235.41,13294,0
235.43,13272,0
235.45,13209,0
235.47,13175,0
235.49,13159,0
235.51,13134,0
235.52,13119,0
235.54,13107,0
235.56,13112,0
235.58,13129,0
235.60,13115,0
235.62,13119,0
235.64,13123,0
235.66,13136,0
235.68,13158,0
235.70,13144,0
235.72,13162,0
235.74,13193,0
235.76,13194,0
235.78,13200,0
235.80,13216,0
235.82,13253,0
235.84,13253,0
235.86,13296,0
235.88,13296,0
235.90,13312,0
235.92,13339,0
235.94,13334,0
235.96,13347,0
235.98,13366,0
236.00,13394,0
236.02,13400,0
236.04,13404,0
236.06,13418,0
236.08,13431,0
236.10,13456,0
236.12,13486,0
236.14,13486,0
236.16,13490,0
236.18,13502,0
236.20,13530,0
236.22,13519,0
236.24,13472,0
236.26,13421,0
236.28,13388,0
236.30,13355,0
236.32,13356,0
236.34,13323,0
236.36,13337,0
236.37,13312,0
236.39,13330,0
236.41,13304,0
236.43,13308,0
236.45,13315,0
236.47,13335,0
236.49,13314,0
236.51,13331,0
236.53,13298,0
236.55,13305,0
236.57,13285,0
236.59,13280,0
236.61,13284,0
236.63,13295,0
236.65,13295,0
236.67,13286,0
236.69,13280,0
236.71,13278,0
236.73,13284,0
